delivery_start_utc,delivery_end_utc,delivery_date,area,price,currency,resolution_min,source,fetched_at_utc
2026-07-30T08:30:00+00:00,2026-07-30T09:30:00+00:00,2026-07-30,LV,7.02,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T08:45:00+00:00,2026-07-30T09:45:00+00:00,2026-07-30,LV,5.54,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T09:00:00+00:00,2026-07-30T10:00:00+00:00,2026-07-30,LV,10.03,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T09:15:00+00:00,2026-07-30T10:15:00+00:00,2026-07-30,LV,7.02,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T09:30:00+00:00,2026-07-30T10:30:00+00:00,2026-07-30,LV,7.02,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T09:45:00+00:00,2026-07-30T10:45:00+00:00,2026-07-30,LV,5.36,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T10:00:00+00:00,2026-07-30T11:00:00+00:00,2026-07-30,LV,7.53,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T10:15:00+00:00,2026-07-30T11:15:00+00:00,2026-07-30,LV,6.82,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T10:30:00+00:00,2026-07-30T11:30:00+00:00,2026-07-30,LV,4.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T10:45:00+00:00,2026-07-30T11:45:00+00:00,2026-07-30,LV,4.92,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T11:00:00+00:00,2026-07-30T12:00:00+00:00,2026-07-30,LV,5.1,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T11:15:00+00:00,2026-07-30T12:15:00+00:00,2026-07-30,LV,4.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T11:30:00+00:00,2026-07-30T12:30:00+00:00,2026-07-30,LV,4.83,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T11:45:00+00:00,2026-07-30T12:45:00+00:00,2026-07-30,LV,5.02,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T12:00:00+00:00,2026-07-30T13:00:00+00:00,2026-07-30,LV,5.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T12:15:00+00:00,2026-07-30T13:15:00+00:00,2026-07-30,LV,6.1,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T12:30:00+00:00,2026-07-30T13:30:00+00:00,2026-07-30,LV,6.8,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T12:45:00+00:00,2026-07-30T13:45:00+00:00,2026-07-30,LV,7.16,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T13:00:00+00:00,2026-07-30T14:00:00+00:00,2026-07-30,LV,5.73,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T13:15:00+00:00,2026-07-30T14:15:00+00:00,2026-07-30,LV,6.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T13:30:00+00:00,2026-07-30T14:30:00+00:00,2026-07-30,LV,7.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T13:45:00+00:00,2026-07-30T14:45:00+00:00,2026-07-30,LV,10.17,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T14:00:00+00:00,2026-07-30T15:00:00+00:00,2026-07-30,LV,5.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T14:15:00+00:00,2026-07-30T15:15:00+00:00,2026-07-30,LV,11.7,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T14:30:00+00:00,2026-07-30T15:30:00+00:00,2026-07-30,LV,29.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T14:45:00+00:00,2026-07-30T15:45:00+00:00,2026-07-30,LV,54.51,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T15:00:00+00:00,2026-07-30T16:00:00+00:00,2026-07-30,LV,8.26,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T15:15:00+00:00,2026-07-30T16:15:00+00:00,2026-07-30,LV,33.38,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T15:30:00+00:00,2026-07-30T16:30:00+00:00,2026-07-30,LV,59.09,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T15:45:00+00:00,2026-07-30T16:45:00+00:00,2026-07-30,LV,139.27,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T16:00:00+00:00,2026-07-30T17:00:00+00:00,2026-07-30,LV,42.31,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T16:15:00+00:00,2026-07-30T17:15:00+00:00,2026-07-30,LV,60.73,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T16:30:00+00:00,2026-07-30T17:30:00+00:00,2026-07-30,LV,60.83,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T16:45:00+00:00,2026-07-30T17:45:00+00:00,2026-07-30,LV,212.98,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T17:00:00+00:00,2026-07-30T18:00:00+00:00,2026-07-30,LV,121.01,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T17:15:00+00:00,2026-07-30T18:15:00+00:00,2026-07-30,LV,199.13,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T17:30:00+00:00,2026-07-30T18:30:00+00:00,2026-07-30,LV,120.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T17:45:00+00:00,2026-07-30T18:45:00+00:00,2026-07-30,LV,143.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T18:00:00+00:00,2026-07-30T19:00:00+00:00,2026-07-30,LV,116.42,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T18:15:00+00:00,2026-07-30T19:15:00+00:00,2026-07-30,LV,90.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T18:30:00+00:00,2026-07-30T19:30:00+00:00,2026-07-30,LV,83.58,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T18:45:00+00:00,2026-07-30T19:45:00+00:00,2026-07-30,LV,70.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T19:00:00+00:00,2026-07-30T20:00:00+00:00,2026-07-30,LV,186.18,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T19:15:00+00:00,2026-07-30T20:15:00+00:00,2026-07-30,LV,91.76,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T19:30:00+00:00,2026-07-30T20:30:00+00:00,2026-07-30,LV,58.42,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T19:45:00+00:00,2026-07-30T20:45:00+00:00,2026-07-30,LV,36.71,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T20:00:00+00:00,2026-07-30T21:00:00+00:00,2026-07-30,LV,30.8,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T20:15:00+00:00,2026-07-30T21:15:00+00:00,2026-07-30,LV,12.61,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T20:30:00+00:00,2026-07-30T21:30:00+00:00,2026-07-30,LV,15.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T20:45:00+00:00,2026-07-30T21:45:00+00:00,2026-07-30,LV,6.31,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T21:00:00+00:00,2026-07-30T22:00:00+00:00,2026-07-30,LV,6.13,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T21:15:00+00:00,2026-07-30T22:15:00+00:00,2026-07-30,LV,5.77,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T21:30:00+00:00,2026-07-30T22:30:00+00:00,2026-07-30,LV,5.46,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T21:45:00+00:00,2026-07-30T22:45:00+00:00,2026-07-30,LV,5.06,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T22:00:00+00:00,2026-07-30T23:00:00+00:00,2026-07-30,LV,5.6,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T22:15:00+00:00,2026-07-30T23:15:00+00:00,2026-07-30,LV,5.35,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T22:30:00+00:00,2026-07-30T23:30:00+00:00,2026-07-30,LV,5.09,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T22:45:00+00:00,2026-07-30T23:45:00+00:00,2026-07-30,LV,4.88,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T23:00:00+00:00,2026-07-31T00:00:00+00:00,2026-07-30,LV,5.02,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T23:15:00+00:00,2026-07-31T00:15:00+00:00,2026-07-30,LV,4.96,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T23:30:00+00:00,2026-07-31T00:30:00+00:00,2026-07-30,LV,4.06,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-30T23:45:00+00:00,2026-07-31T00:45:00+00:00,2026-07-30,LV,3.94,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T00:00:00+00:00,2026-07-31T01:00:00+00:00,2026-07-31,LV,4.4,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T00:15:00+00:00,2026-07-31T01:15:00+00:00,2026-07-31,LV,4.22,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T00:30:00+00:00,2026-07-31T01:30:00+00:00,2026-07-31,LV,4.02,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T00:45:00+00:00,2026-07-31T01:45:00+00:00,2026-07-31,LV,3.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T01:00:00+00:00,2026-07-31T02:00:00+00:00,2026-07-31,LV,3.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T01:15:00+00:00,2026-07-31T02:15:00+00:00,2026-07-31,LV,4.01,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T01:30:00+00:00,2026-07-31T02:30:00+00:00,2026-07-31,LV,4.06,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T01:45:00+00:00,2026-07-31T02:45:00+00:00,2026-07-31,LV,4.29,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T02:00:00+00:00,2026-07-31T03:00:00+00:00,2026-07-31,LV,4.1,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T02:15:00+00:00,2026-07-31T03:15:00+00:00,2026-07-31,LV,4.17,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T02:30:00+00:00,2026-07-31T03:30:00+00:00,2026-07-31,LV,4.21,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T02:45:00+00:00,2026-07-31T03:45:00+00:00,2026-07-31,LV,4.17,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T03:00:00+00:00,2026-07-31T04:00:00+00:00,2026-07-31,LV,4.29,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T03:15:00+00:00,2026-07-31T04:15:00+00:00,2026-07-31,LV,4.68,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T03:30:00+00:00,2026-07-31T04:30:00+00:00,2026-07-31,LV,4.92,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T03:45:00+00:00,2026-07-31T04:45:00+00:00,2026-07-31,LV,5.01,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T04:00:00+00:00,2026-07-31T05:00:00+00:00,2026-07-31,LV,4.92,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T04:15:00+00:00,2026-07-31T05:15:00+00:00,2026-07-31,LV,5.07,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T04:30:00+00:00,2026-07-31T05:30:00+00:00,2026-07-31,LV,5.5,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T04:45:00+00:00,2026-07-31T05:45:00+00:00,2026-07-31,LV,5.59,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T05:00:00+00:00,2026-07-31T06:00:00+00:00,2026-07-31,LV,5.77,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T05:15:00+00:00,2026-07-31T06:15:00+00:00,2026-07-31,LV,5.95,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T05:30:00+00:00,2026-07-31T06:30:00+00:00,2026-07-31,LV,6.12,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T05:45:00+00:00,2026-07-31T06:45:00+00:00,2026-07-31,LV,6.08,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T06:00:00+00:00,2026-07-31T07:00:00+00:00,2026-07-31,LV,6.11,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T06:15:00+00:00,2026-07-31T07:15:00+00:00,2026-07-31,LV,5.98,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T06:30:00+00:00,2026-07-31T07:30:00+00:00,2026-07-31,LV,5.65,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T06:45:00+00:00,2026-07-31T07:45:00+00:00,2026-07-31,LV,5.52,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T07:00:00+00:00,2026-07-31T08:00:00+00:00,2026-07-31,LV,5.6,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T07:15:00+00:00,2026-07-31T08:15:00+00:00,2026-07-31,LV,5.41,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T07:30:00+00:00,2026-07-31T08:30:00+00:00,2026-07-31,LV,5.08,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T07:45:00+00:00,2026-07-31T08:45:00+00:00,2026-07-31,LV,4.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T08:00:00+00:00,2026-07-31T09:00:00+00:00,2026-07-31,LV,5.03,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T08:15:00+00:00,2026-07-31T09:15:00+00:00,2026-07-31,LV,5.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T08:30:00+00:00,2026-07-31T09:30:00+00:00,2026-07-31,LV,5.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T08:45:00+00:00,2026-07-31T09:45:00+00:00,2026-07-31,LV,4.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T09:00:00+00:00,2026-07-31T10:00:00+00:00,2026-07-31,LV,5.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T09:15:00+00:00,2026-07-31T10:15:00+00:00,2026-07-31,LV,5.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T09:30:00+00:00,2026-07-31T10:30:00+00:00,2026-07-31,LV,4.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T09:45:00+00:00,2026-07-31T10:45:00+00:00,2026-07-31,LV,4.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T10:00:00+00:00,2026-07-31T11:00:00+00:00,2026-07-31,LV,4.96,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T10:15:00+00:00,2026-07-31T11:15:00+00:00,2026-07-31,LV,4.91,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T10:30:00+00:00,2026-07-31T11:30:00+00:00,2026-07-31,LV,4.76,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T10:45:00+00:00,2026-07-31T11:45:00+00:00,2026-07-31,LV,4.74,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T11:00:00+00:00,2026-07-31T12:00:00+00:00,2026-07-31,LV,4.86,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T11:15:00+00:00,2026-07-31T12:15:00+00:00,2026-07-31,LV,4.98,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T11:30:00+00:00,2026-07-31T12:30:00+00:00,2026-07-31,LV,4.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T11:45:00+00:00,2026-07-31T12:45:00+00:00,2026-07-31,LV,5.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T12:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31,LV,4.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T12:15:00+00:00,2026-07-31T13:15:00+00:00,2026-07-31,LV,5.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T12:30:00+00:00,2026-07-31T13:30:00+00:00,2026-07-31,LV,5.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T12:45:00+00:00,2026-07-31T13:45:00+00:00,2026-07-31,LV,5.01,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T13:00:00+00:00,2026-07-31T14:00:00+00:00,2026-07-31,LV,4.95,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T13:15:00+00:00,2026-07-31T14:15:00+00:00,2026-07-31,LV,5.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T13:30:00+00:00,2026-07-31T14:30:00+00:00,2026-07-31,LV,5.24,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T13:45:00+00:00,2026-07-31T14:45:00+00:00,2026-07-31,LV,5.49,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T14:00:00+00:00,2026-07-31T15:00:00+00:00,2026-07-31,LV,5.22,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T14:15:00+00:00,2026-07-31T15:15:00+00:00,2026-07-31,LV,5.59,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T14:30:00+00:00,2026-07-31T15:30:00+00:00,2026-07-31,LV,6.95,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T14:45:00+00:00,2026-07-31T15:45:00+00:00,2026-07-31,LV,14.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T15:00:00+00:00,2026-07-31T16:00:00+00:00,2026-07-31,LV,5.89,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T15:15:00+00:00,2026-07-31T16:15:00+00:00,2026-07-31,LV,12.1,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T15:30:00+00:00,2026-07-31T16:30:00+00:00,2026-07-31,LV,24.64,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T15:45:00+00:00,2026-07-31T16:45:00+00:00,2026-07-31,LV,34.94,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T16:00:00+00:00,2026-07-31T17:00:00+00:00,2026-07-31,LV,7.73,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T16:15:00+00:00,2026-07-31T17:15:00+00:00,2026-07-31,LV,19.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T16:30:00+00:00,2026-07-31T17:30:00+00:00,2026-07-31,LV,29.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T16:45:00+00:00,2026-07-31T17:45:00+00:00,2026-07-31,LV,117.12,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T17:00:00+00:00,2026-07-31T18:00:00+00:00,2026-07-31,LV,57.44,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T17:15:00+00:00,2026-07-31T18:15:00+00:00,2026-07-31,LV,69.79,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T17:30:00+00:00,2026-07-31T18:30:00+00:00,2026-07-31,LV,124.52,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T17:45:00+00:00,2026-07-31T18:45:00+00:00,2026-07-31,LV,130.01,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T18:00:00+00:00,2026-07-31T19:00:00+00:00,2026-07-31,LV,71.05,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T18:15:00+00:00,2026-07-31T19:15:00+00:00,2026-07-31,LV,67.69,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T18:30:00+00:00,2026-07-31T19:30:00+00:00,2026-07-31,LV,67.35,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T18:45:00+00:00,2026-07-31T19:45:00+00:00,2026-07-31,LV,65.89,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T19:00:00+00:00,2026-07-31T20:00:00+00:00,2026-07-31,LV,125.93,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T19:15:00+00:00,2026-07-31T20:15:00+00:00,2026-07-31,LV,66.96,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T19:30:00+00:00,2026-07-31T20:30:00+00:00,2026-07-31,LV,73.42,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T19:45:00+00:00,2026-07-31T20:45:00+00:00,2026-07-31,LV,60.23,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T20:00:00+00:00,2026-07-31T21:00:00+00:00,2026-07-31,LV,77.05,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T20:15:00+00:00,2026-07-31T21:15:00+00:00,2026-07-31,LV,56.44,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T20:30:00+00:00,2026-07-31T21:30:00+00:00,2026-07-31,LV,43.21,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T20:45:00+00:00,2026-07-31T21:45:00+00:00,2026-07-31,LV,20.01,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T21:00:00+00:00,2026-07-31T22:00:00+00:00,2026-07-31,LV,65.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T21:15:00+00:00,2026-07-31T22:15:00+00:00,2026-07-31,LV,32.44,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T21:30:00+00:00,2026-07-31T22:30:00+00:00,2026-07-31,LV,22.77,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T21:45:00+00:00,2026-07-31T22:45:00+00:00,2026-07-31,LV,13.6,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T22:00:00+00:00,2026-07-31T23:00:00+00:00,2026-07-31,LV,68.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T22:15:00+00:00,2026-07-31T23:15:00+00:00,2026-07-31,LV,68.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T22:30:00+00:00,2026-07-31T23:30:00+00:00,2026-07-31,LV,72.1,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T22:45:00+00:00,2026-07-31T23:45:00+00:00,2026-07-31,LV,31.9,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T23:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-31,LV,40.34,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T23:15:00+00:00,2026-08-01T00:15:00+00:00,2026-07-31,LV,69.92,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T23:30:00+00:00,2026-08-01T00:30:00+00:00,2026-07-31,LV,80.8,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-07-31T23:45:00+00:00,2026-08-01T00:45:00+00:00,2026-07-31,LV,99.88,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T00:00:00+00:00,2026-08-01T01:00:00+00:00,2026-08-01,LV,88.72,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T00:15:00+00:00,2026-08-01T01:15:00+00:00,2026-08-01,LV,91.54,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T00:30:00+00:00,2026-08-01T01:30:00+00:00,2026-08-01,LV,109.87,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T00:45:00+00:00,2026-08-01T01:45:00+00:00,2026-08-01,LV,109.87,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T01:00:00+00:00,2026-08-01T02:00:00+00:00,2026-08-01,LV,125.51,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T01:15:00+00:00,2026-08-01T02:15:00+00:00,2026-08-01,LV,126.1,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T01:30:00+00:00,2026-08-01T02:30:00+00:00,2026-08-01,LV,145.02,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T01:45:00+00:00,2026-08-01T02:45:00+00:00,2026-08-01,LV,143.33,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T02:00:00+00:00,2026-08-01T03:00:00+00:00,2026-08-01,LV,156.14,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T02:15:00+00:00,2026-08-01T03:15:00+00:00,2026-08-01,LV,160.07,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T02:30:00+00:00,2026-08-01T03:30:00+00:00,2026-08-01,LV,80.48,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T02:45:00+00:00,2026-08-01T03:45:00+00:00,2026-08-01,LV,65.71,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T03:00:00+00:00,2026-08-01T04:00:00+00:00,2026-08-01,LV,60.43,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T03:15:00+00:00,2026-08-01T04:15:00+00:00,2026-08-01,LV,33.38,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T03:30:00+00:00,2026-08-01T04:30:00+00:00,2026-08-01,LV,155.18,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T03:45:00+00:00,2026-08-01T04:45:00+00:00,2026-08-01,LV,156.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T04:00:00+00:00,2026-08-01T05:00:00+00:00,2026-08-01,LV,157.79,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T04:15:00+00:00,2026-08-01T05:15:00+00:00,2026-08-01,LV,116.14,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T04:30:00+00:00,2026-08-01T05:30:00+00:00,2026-08-01,LV,32.56,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T04:45:00+00:00,2026-08-01T05:45:00+00:00,2026-08-01,LV,27.76,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T05:00:00+00:00,2026-08-01T06:00:00+00:00,2026-08-01,LV,30.01,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T05:15:00+00:00,2026-08-01T06:15:00+00:00,2026-08-01,LV,27.48,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-08-01T05:30:00+00:00,2026-08-01T06:30:00+00:00,2026-08-01,LV,26.42,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
